token	declaring_type	method	rva	il_bytes	attributes	impl_attributes
0x060069C6	StardewValley.DebugCommands+DefaultHandlers	Break	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069C7	StardewValley.DebugCommands+DefaultHandlers	WhereOre	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069C8	StardewValley.DebugCommands+DefaultHandlers	AllBundles	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069C9	StardewValley.DebugCommands+DefaultHandlers	JunimoGoodbye	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069CA	StardewValley.DebugCommands+DefaultHandlers	Bundle	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069CB	StardewValley.DebugCommands+DefaultHandlers	Lookup	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069CC	StardewValley.DebugCommands+DefaultHandlers	CcLoadCutscene	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069CD	StardewValley.DebugCommands+DefaultHandlers	CcLoad	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069CE	StardewValley.DebugCommands+DefaultHandlers	Plaque	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069CF	StardewValley.DebugCommands+DefaultHandlers	JunimoStar	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069D0	StardewValley.DebugCommands+DefaultHandlers	AddJunimo	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069D1	StardewValley.DebugCommands+DefaultHandlers	ResetJunimoNotes	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069D2	StardewValley.DebugCommands+DefaultHandlers	JunimoNote	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069D3	StardewValley.DebugCommands+DefaultHandlers	WaterColor	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069D4	StardewValley.DebugCommands+DefaultHandlers	FestivalScore	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069D5	StardewValley.DebugCommands+DefaultHandlers	AddOtherFarmer	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069D6	StardewValley.DebugCommands+DefaultHandlers	PlayMusic	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069D7	StardewValley.DebugCommands+DefaultHandlers	Jump	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069D8	StardewValley.DebugCommands+DefaultHandlers	Toss	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069D9	StardewValley.DebugCommands+DefaultHandlers	Rain	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069DA	StardewValley.DebugCommands+DefaultHandlers	GreenRain	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069DB	StardewValley.DebugCommands+DefaultHandlers	SetFrame	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069DC	StardewValley.DebugCommands+DefaultHandlers	EndEvent	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069DD	StardewValley.DebugCommands+DefaultHandlers	Language	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069DE	StardewValley.DebugCommands+DefaultHandlers	RunTestEvent	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069DF	StardewValley.DebugCommands+DefaultHandlers	QiBoard	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069E0	StardewValley.DebugCommands+DefaultHandlers	OrdersBoard	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069E1	StardewValley.DebugCommands+DefaultHandlers	ReturnedDonations	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069E2	StardewValley.DebugCommands+DefaultHandlers	CompleteSpecialOrders	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069E3	StardewValley.DebugCommands+DefaultHandlers	SpecialOrder	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069E4	StardewValley.DebugCommands+DefaultHandlers	BoatJourney	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069E5	StardewValley.DebugCommands+DefaultHandlers	Minigame	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069E6	StardewValley.DebugCommands+DefaultHandlers	Event	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069E7	StardewValley.DebugCommands+DefaultHandlers	EventById	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069E8	StardewValley.DebugCommands+DefaultHandlers	EventScript	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069E9	StardewValley.DebugCommands+DefaultHandlers	SetFarmEvent	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069EA	StardewValley.DebugCommands+DefaultHandlers	TestWedding	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069EB	StardewValley.DebugCommands+DefaultHandlers	Festival	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069EC	StardewValley.DebugCommands+DefaultHandlers	PlaySound	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069ED	StardewValley.DebugCommands+DefaultHandlers	LogSounds	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069EE	StardewValley.DebugCommands+DefaultHandlers	PrintOpenAlInfo	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069EF	StardewValley.DebugCommands+DefaultHandlers	Crafting	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069F0	StardewValley.DebugCommands+DefaultHandlers	Cooking	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069F1	StardewValley.DebugCommands+DefaultHandlers	Experience	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069F2	StardewValley.DebugCommands+DefaultHandlers	ShowExperience	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069F3	StardewValley.DebugCommands+DefaultHandlers	Profession	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069F4	StardewValley.DebugCommands+DefaultHandlers	ClearFishCaught	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069F5	StardewValley.DebugCommands+DefaultHandlers	FishCaught	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069F6	StardewValley.DebugCommands+DefaultHandlers	ResetForPlayerEntry	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069F7	StardewValley.DebugCommands+DefaultHandlers	Fish	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069F8	StardewValley.DebugCommands+DefaultHandlers	GrowAnimals	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069F9	StardewValley.DebugCommands+DefaultHandlers	PauseAnimals	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069FA	StardewValley.DebugCommands+DefaultHandlers	UnpauseAnimals	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069FB	StardewValley.DebugCommands+DefaultHandlers	RemoveTerrainFeatures	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069FC	StardewValley.DebugCommands+DefaultHandlers	MushroomTrees	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069FD	StardewValley.DebugCommands+DefaultHandlers	TrashCan	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069FE	StardewValley.DebugCommands+DefaultHandlers	FruitTrees	0x2050	1	Public, Static, HideBySig	NoInlining
0x060069FF	StardewValley.DebugCommands+DefaultHandlers	Train	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A00	StardewValley.DebugCommands+DefaultHandlers	DebrisWeather	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A01	StardewValley.DebugCommands+DefaultHandlers	Speed	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A02	StardewValley.DebugCommands+DefaultHandlers	DayUpdate	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A03	StardewValley.DebugCommands+DefaultHandlers	FarmerDayUpdate	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A04	StardewValley.DebugCommands+DefaultHandlers	MuseumLoot	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A05	StardewValley.DebugCommands+DefaultHandlers	NewMuseumLoot	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A06	StardewValley.DebugCommands+DefaultHandlers	CreateDebris	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A07	StardewValley.DebugCommands+DefaultHandlers	RemoveDebris	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A08	StardewValley.DebugCommands+DefaultHandlers	RemoveDirt	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A09	StardewValley.DebugCommands+DefaultHandlers	DyeAll	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A0A	StardewValley.DebugCommands+DefaultHandlers	DyeShirt	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A0B	StardewValley.DebugCommands+DefaultHandlers	DyePants	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A0C	StardewValley.DebugCommands+DefaultHandlers	CustomizeMenu	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A0D	StardewValley.DebugCommands+DefaultHandlers	CopyOutfit	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A0E	StardewValley.DebugCommands+DefaultHandlers	SkinColor	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A0F	StardewValley.DebugCommands+DefaultHandlers	Hat	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A10	StardewValley.DebugCommands+DefaultHandlers	Pants	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A11	StardewValley.DebugCommands+DefaultHandlers	HairStyle	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A12	StardewValley.DebugCommands+DefaultHandlers	HairColor	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A13	StardewValley.DebugCommands+DefaultHandlers	Shirt	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A14	StardewValley.DebugCommands+DefaultHandlers	MusicVolume	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A15	StardewValley.DebugCommands+DefaultHandlers	RemoveObjects	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A16	StardewValley.DebugCommands+DefaultHandlers	ListLights	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A17	StardewValley.DebugCommands+DefaultHandlers	RemoveLights	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A18	StardewValley.DebugCommands+DefaultHandlers	Item	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A19	StardewValley.DebugCommands+DefaultHandlers	ItemQuery	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A1A	StardewValley.DebugCommands+DefaultHandlers	GameQuery	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A1B	StardewValley.DebugCommands+DefaultHandlers	Tokens	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A1C	StardewValley.DebugCommands+DefaultHandlers	DyeMenu	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A1D	StardewValley.DebugCommands+DefaultHandlers	Tailor	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A1E	StardewValley.DebugCommands+DefaultHandlers	Forge	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A1F	StardewValley.DebugCommands+DefaultHandlers	ListTags	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A20	StardewValley.DebugCommands+DefaultHandlers	QualifiedId	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A21	StardewValley.DebugCommands+DefaultHandlers	Dye	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A22	StardewValley.DebugCommands+DefaultHandlers	GetIndex	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A23	StardewValley.DebugCommands+DefaultHandlers	FuzzyItemNamed	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A24	StardewValley.DebugCommands+DefaultHandlers	ItemNamed	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A25	StardewValley.DebugCommands+DefaultHandlers	Achievement	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A26	StardewValley.DebugCommands+DefaultHandlers	Heal	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A27	StardewValley.DebugCommands+DefaultHandlers	Die	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A28	StardewValley.DebugCommands+DefaultHandlers	Energize	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A29	StardewValley.DebugCommands+DefaultHandlers	Exhaust	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A2A	StardewValley.DebugCommands+DefaultHandlers	Warp	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A2B	StardewValley.DebugCommands+DefaultHandlers	WarpHome	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A2C	StardewValley.DebugCommands+DefaultHandlers	Money	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A2D	StardewValley.DebugCommands+DefaultHandlers	CatchAllFish	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A2E	StardewValley.DebugCommands+DefaultHandlers	ActivateCalicoStatue	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A2F	StardewValley.DebugCommands+DefaultHandlers	Perfection	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A30	StardewValley.DebugCommands+DefaultHandlers	Walnut	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A31	StardewValley.DebugCommands+DefaultHandlers	Gem	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A32	StardewValley.DebugCommands+DefaultHandlers	KillNpc	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A33	StardewValley.DebugCommands+DefaultHandlers	DaysPlayed	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A34	StardewValley.DebugCommands+DefaultHandlers	FriendAll	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A35	StardewValley.DebugCommands+DefaultHandlers	Friendship	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A36	StardewValley.DebugCommands+DefaultHandlers	GetStat	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A37	StardewValley.DebugCommands+DefaultHandlers	SetStat	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A38	StardewValley.DebugCommands+DefaultHandlers	SeenEvent	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A39	StardewValley.DebugCommands+DefaultHandlers	SeenMail	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A3A	StardewValley.DebugCommands+DefaultHandlers	CookingRecipe	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A3B	StardewValley.DebugCommands+DefaultHandlers	AddCraftingRecipe	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A3C	StardewValley.DebugCommands+DefaultHandlers	UpgradeHouse	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A3D	StardewValley.DebugCommands+DefaultHandlers	StopRafting	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A3E	StardewValley.DebugCommands+DefaultHandlers	Time	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A3F	StardewValley.DebugCommands+DefaultHandlers	AddMinute	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A40	StardewValley.DebugCommands+DefaultHandlers	AddHour	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A41	StardewValley.DebugCommands+DefaultHandlers	Water	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A42	StardewValley.DebugCommands+DefaultHandlers	GrowCrops	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A43	StardewValley.DebugCommands+DefaultHandlers	CanMove	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A44	StardewValley.DebugCommands+DefaultHandlers	Backpack	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A45	StardewValley.DebugCommands+DefaultHandlers	Question	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A46	StardewValley.DebugCommands+DefaultHandlers	Year	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A47	StardewValley.DebugCommands+DefaultHandlers	Day	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A48	StardewValley.DebugCommands+DefaultHandlers	Season	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A49	StardewValley.DebugCommands+DefaultHandlers	AddDialogue	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A4A	StardewValley.DebugCommands+DefaultHandlers	Speech	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A4B	StardewValley.DebugCommands+DefaultHandlers	LoadDialogue	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A4C	StardewValley.DebugCommands+DefaultHandlers	Wedding	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A4D	StardewValley.DebugCommands+DefaultHandlers	GameMode	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A4E	StardewValley.DebugCommands+DefaultHandlers	Volcano	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A4F	StardewValley.DebugCommands+DefaultHandlers	MineLevel	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A50	StardewValley.DebugCommands+DefaultHandlers	MineInfo	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A51	StardewValley.DebugCommands+DefaultHandlers	Viewport	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A52	StardewValley.DebugCommands+DefaultHandlers	MakeInedible	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A53	StardewValley.DebugCommands+DefaultHandlers	WarpAnimalToMe	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A54	StardewValley.DebugCommands+DefaultHandlers	WarpCharacterToMe	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A55	StardewValley.DebugCommands+DefaultHandlers	WarpCharacter	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A56	StardewValley.DebugCommands+DefaultHandlers	WarpToPlayer	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A57	StardewValley.DebugCommands+DefaultHandlers	WarpToCharacter	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A58	StardewValley.DebugCommands+DefaultHandlers	WarpCharacterTo	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A59	StardewValley.DebugCommands+DefaultHandlers	WarpShop	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A5A	StardewValley.DebugCommands+DefaultHandlers	FacePlayer	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A5B	StardewValley.DebugCommands+DefaultHandlers	Refuel	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A5C	StardewValley.DebugCommands+DefaultHandlers	Lantern	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A5D	StardewValley.DebugCommands+DefaultHandlers	GrowGrass	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A5E	StardewValley.DebugCommands+DefaultHandlers	AddAllCrafting	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A5F	StardewValley.DebugCommands+DefaultHandlers	Animal	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A60	StardewValley.DebugCommands+DefaultHandlers	MoveBuilding	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A61	StardewValley.DebugCommands+DefaultHandlers	Fishing	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A62	StardewValley.DebugCommands+DefaultHandlers	FaceDirection	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A63	StardewValley.DebugCommands+DefaultHandlers	Note	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A64	StardewValley.DebugCommands+DefaultHandlers	NetHost	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A65	StardewValley.DebugCommands+DefaultHandlers	NetJoin	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A66	StardewValley.DebugCommands+DefaultHandlers	ToggleNetCompression	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A67	StardewValley.DebugCommands+DefaultHandlers	LevelUp	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A68	StardewValley.DebugCommands+DefaultHandlers	Darts	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A69	StardewValley.DebugCommands+DefaultHandlers	MineGame	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A6A	StardewValley.DebugCommands+DefaultHandlers	Crane	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A6B	StardewValley.DebugCommands+DefaultHandlers	TailorRecipeListTool	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A6C	StardewValley.DebugCommands+DefaultHandlers	AnimationPreviewTool	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A6D	StardewValley.DebugCommands+DefaultHandlers	CreateDino	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A6E	StardewValley.DebugCommands+DefaultHandlers	PerformTitleAction	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A6F	StardewValley.DebugCommands+DefaultHandlers	Action	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A70	StardewValley.DebugCommands+DefaultHandlers	BroadcastMail	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A71	StardewValley.DebugCommands+DefaultHandlers	Phone	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A72	StardewValley.DebugCommands+DefaultHandlers	Renovate	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A73	StardewValley.DebugCommands+DefaultHandlers	Crib	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A74	StardewValley.DebugCommands+DefaultHandlers	TestNut	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A75	StardewValley.DebugCommands+DefaultHandlers	ShuffleBundles	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A76	StardewValley.DebugCommands+DefaultHandlers	Split	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A77	StardewValley.DebugCommands+DefaultHandlers	SkinBuilding	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A78	StardewValley.DebugCommands+DefaultHandlers	PaintBuilding	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A79	StardewValley.DebugCommands+DefaultHandlers	MineDifficulty	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A7A	StardewValley.DebugCommands+DefaultHandlers	SkullCaveDifficulty	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A7B	StardewValley.DebugCommands+DefaultHandlers	ToggleLightingScale	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A7C	StardewValley.DebugCommands+DefaultHandlers	FixWeapons	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A7D	StardewValley.DebugCommands+DefaultHandlers	PrintLatestSaveFix	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A7E	StardewValley.DebugCommands+DefaultHandlers	PrintGemBirds	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A7F	StardewValley.DebugCommands+DefaultHandlers	PrintPlayerPos	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A80	StardewValley.DebugCommands+DefaultHandlers	ShowPlurals	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A81	StardewValley.DebugCommands+DefaultHandlers	HoldItem	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A82	StardewValley.DebugCommands+DefaultHandlers	RunMacro	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A83	StardewValley.DebugCommands+DefaultHandlers	InviteMovie	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A84	StardewValley.DebugCommands+DefaultHandlers	Monster	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A85	StardewValley.DebugCommands+DefaultHandlers	Ladder	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A86	StardewValley.DebugCommands+DefaultHandlers	NetLog	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A87	StardewValley.DebugCommands+DefaultHandlers	NetClear	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A88	StardewValley.DebugCommands+DefaultHandlers	NetDump	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A89	StardewValley.DebugCommands+DefaultHandlers	ToggleTimingOverlay	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A8A	StardewValley.DebugCommands+DefaultHandlers	LogBandwidth	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A8B	StardewValley.DebugCommands+DefaultHandlers	LogWallAndFloorWarnings	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A8C	StardewValley.DebugCommands+DefaultHandlers	ChangeWallet	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A8D	StardewValley.DebugCommands+DefaultHandlers	SeparateWallets	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A8E	StardewValley.DebugCommands+DefaultHandlers	MergeWallets	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A8F	StardewValley.DebugCommands+DefaultHandlers	Sleep	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A90	StardewValley.DebugCommands+DefaultHandlers	Invincible	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A91	StardewValley.DebugCommands+DefaultHandlers	ValidateNetFields	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A92	StardewValley.DebugCommands+DefaultHandlers	FilterLoadMenu	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A93	StardewValley.DebugCommands+DefaultHandlers	WorldMapPosition	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A94	StardewValley.DebugCommands+DefaultHandlers	Search	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A95	StardewValley.DebugCommands+DefaultHandlers	ArtifactSpots	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A96	StardewValley.DebugCommands+DefaultHandlers	XEdge	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A97	StardewValley.DebugCommands+DefaultHandlers	LogFile	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A98	StardewValley.DebugCommands+DefaultHandlers	ToggleCheats	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A99	StardewValley.DebugCommands+DefaultHandlers	WarpNext	0x2050	1	Private, Static, HideBySig	NoInlining
0x06006A9A	StardewValley.DebugCommands+DefaultHandlers	WarpAll	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A9B	StardewValley.DebugCommands+DefaultHandlers	MineNext	0x2050	1	Private, Static, HideBySig	NoInlining
0x06006A9C	StardewValley.DebugCommands+DefaultHandlers	MinesAll	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A9D	StardewValley.DebugCommands+DefaultHandlers	VolcanoNext	0x2050	1	Private, Static, HideBySig	NoInlining
0x06006A9E	StardewValley.DebugCommands+DefaultHandlers	VolcanoAll	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006A9F	StardewValley.DebugCommands+DefaultHandlers	LinkedChallenge	0x2050	1	Public, Static, HideBySig	NoInlining
0x06006AA0	StardewValley.DebugCommands+DefaultHandlers	<PrintOpenAlInfo>g__TryGetField|180_0	0x2050	1	Assembly, Static, HideBySig	NoInlining
0x06006AA1	StardewValley.DebugCommands+<>c	.cctor	0x2050	1	Private, Static, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06006AA2	StardewValley.DebugCommands+<>c	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06006AA3	StardewValley.DebugCommands+<>c	<SearchCommandNames>b__4_0	0x2050	1	Assembly, HideBySig	NoInlining
0x06006AA4	StardewValley.DebugCommands+<>c	<SearchCommandNames>b__4_1	0x2050	1	Assembly, HideBySig	NoInlining
0x06006AA5	StardewValley.DebugCommands+<>c	<SearchCommandNames>b__4_3	0x2050	1	Assembly, HideBySig	NoInlining
0x06006AA6	StardewValley.DebugCommands+<>c	<SearchCommandNames>b__4_4	0x2050	1	Assembly, HideBySig	NoInlining
0x06006AA7	StardewValley.DebugCommands+<>c__DisplayClass4_0	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06006AA8	StardewValley.DebugCommands+<>c__DisplayClass4_0	<SearchCommandNames>b__2	0x2050	1	Assembly, HideBySig	NoInlining
0x06006AA9	StardewValley.Dialogue+onAnswerQuestion	.ctor	0x0	0	Public, HideBySig, SpecialName, RTSpecialName	11
