token	declaring_type	field	attributes
0x040029DB	StardewValley.Utility+<>c	<>9__158_3	Public, Static
0x040029DC	StardewValley.Utility+<>c	<>9__158_4	Public, Static
0x040029DD	StardewValley.Utility+<>c	<>9__158_5	Public, Static
0x040029DE	StardewValley.Utility+<>c	<>9__158_6	Public, Static
0x040029DF	StardewValley.Utility+<>c	<>9__158_7	Public, Static
0x040029E0	StardewValley.Utility+<>c	<>9__199_1	Public, Static
0x040029E1	StardewValley.Utility+<>c	<>9__199_4	Public, Static
0x040029E2	StardewValley.Utility+<>c	<>9__199_5	Public, Static
0x040029E3	StardewValley.Utility+<>c	<>9__199_6	Public, Static
0x040029E4	StardewValley.Utility+<>c	<>9__199_7	Public, Static
0x040029E5	StardewValley.Utility+<>c	<>9__200_1	Public, Static
0x040029E6	StardewValley.Utility+<>c	<>9__213_0	Public, Static
0x040029E7	StardewValley.Utility+<>c	<>9__290_0	Public, Static
0x040029E8	StardewValley.Utility+<>c	<>9__295_0	Public, Static
0x040029E9	StardewValley.Utility+<>c__DisplayClass110_0	animalLocations	Public
0x040029EA	StardewValley.Utility+<>c__DisplayClass110_0	animalsToRemove	Public
0x040029EB	StardewValley.Utility+<>c__DisplayClass110_0	uniqueAnimals	Public
0x040029EC	StardewValley.Utility+<>c__DisplayClass110_1	animalId	Public
0x040029ED	StardewValley.Utility+<>c__DisplayClass110_2	a	Public
0x040029EE	StardewValley.Utility+<>c__DisplayClass110_2	<>9__4	Public
0x040029EF	StardewValley.Utility+<>c__DisplayClass110_3	b	Public
0x040029F0	StardewValley.Utility+<>c__DisplayClass111_0	spouseActor	Public
0x040029F1	StardewValley.Utility+<>c__DisplayClass111_0	contextualAttendees	Public
0x040029F2	StardewValley.Utility+<>c__DisplayClass118_0	itemId	Public
0x040029F3	StardewValley.Utility+<>c__DisplayClass118_0	itemFound	Public
0x040029F4	StardewValley.Utility+<>c__DisplayClass17_0	action	Public
0x040029F5	StardewValley.Utility+<>c__DisplayClass17_1	shouldContinue	Public
0x040029F6	StardewValley.Utility+<>c__DisplayClass17_1	CS$<>8__locals1	Public
0x040029F7	StardewValley.Utility+<>c__DisplayClass18_0	ignoreUnderConstruction	Public
0x040029F8	StardewValley.Utility+<>c__DisplayClass18_0	action	Public
0x040029F9	StardewValley.Utility+<>c__DisplayClass196_0	id	Public
0x040029FA	StardewValley.Utility+<>c__DisplayClass196_0	match	Public
0x040029FB	StardewValley.Utility+<>c__DisplayClass199_0	ownerType	Public
0x040029FC	StardewValley.Utility+<>c__DisplayClass199_0	ownerName	Public
0x040029FD	StardewValley.Utility+<>c__DisplayClass200_0	forceOpen	Public
0x040029FE	StardewValley.Utility+<>c__DisplayClass200_0	owner	Public
0x040029FF	StardewValley.Utility+<>c__DisplayClass200_0	<>9__2	Public
0x04002A00	StardewValley.Utility+<>c__DisplayClass204_0	uid	Public
0x04002A01	StardewValley.Utility+<>c__DisplayClass204_0	match	Public
0x04002A02	StardewValley.Utility+<>c__DisplayClass205_0	horseId	Public
0x04002A03	StardewValley.Utility+<>c__DisplayClass205_0	match	Public
0x04002A04	StardewValley.Utility+<>c__DisplayClass20_0	includeEventActors	Public
0x04002A05	StardewValley.Utility+<>c__DisplayClass20_0	action	Public
0x04002A06	StardewValley.Utility+<>c__DisplayClass219_0	name	Public
0x04002A07	StardewValley.Utility+<>c__DisplayClass219_0	found	Public
0x04002A08	StardewValley.Utility+<>c__DisplayClass21_0	includeEventActors	Public
0x04002A09	StardewValley.Utility+<>c__DisplayClass21_0	action	Public
0x04002A0A	StardewValley.Utility+<>c__DisplayClass22_0`1	ignoreUnderConstruction	Public
0x04002A0B	StardewValley.Utility+<>c__DisplayClass22_0`1	action	Public
0x04002A0C	StardewValley.Utility+<>c__DisplayClass23_0	action	Public
0x04002A0D	StardewValley.Utility+<>c__DisplayClass24_0	action	Public
0x04002A0E	StardewValley.Utility+<>c__DisplayClass26_0	action	Public
0x04002A0F	StardewValley.Utility+<>c__DisplayClass270_0	list	Public
0x04002A10	StardewValley.Utility+<>c__DisplayClass271_0	list	Public
0x04002A11	StardewValley.Utility+<>c__DisplayClass274_0	action	Public
0x04002A12	StardewValley.Utility+<>c__DisplayClass277_0	region	Public
0x04002A13	StardewValley.Utility+<>c__DisplayClass278_0	ignoreNpc	Public
0x04002A14	StardewValley.Utility+<>c__DisplayClass295_0	geode	Public
0x04002A15	StardewValley.Utility+<>c__DisplayClass295_1	drop	Public
0x04002A16	StardewValley.Utility+<>c__DisplayClass295_1	CS$<>8__locals1	Public
0x04002A17	StardewValley.Utility+<>c__DisplayClass35_0	query	Public
0x04002A18	StardewValley.Utility+<>c__DisplayClass38_0	name_bank	Public
0x04002A19	StardewValley.Utility+<>c__DisplayClass41_0	animals	Public
0x04002A1A	StardewValley.Utility+<>c__DisplayClass42_0	must_be_villager	Public
0x04002A1B	StardewValley.Utility+<>c__DisplayClass42_0	name_bank	Public
0x04002A1C	StardewValley.Utility+<>c__DisplayClass57_0	match	Public
0x04002A1D	StardewValley.Utility+<>c__DisplayClass67_0	region	Public
0x04002A1E	StardewValley.Utility+<>c__DisplayClass67_0	who	Public
0x04002A1F	StardewValley.Utility+<>c__DisplayClass67_0	amount	Public
0x04002A20	StardewValley.Utility+<>c__DisplayClass68_0	who	Public
0x04002A21	StardewValley.Utility+<>c__DisplayClass68_1	entry	Public
0x04002A22	StardewValley.Utility+<>c__DisplayClass68_1	CS$<>8__locals1	Public
0x04002A23	StardewValley.Utility+<>c__DisplayClass69_0	who	Public
0x04002A24	StardewValley.Utility+<>c__DisplayClass69_0	highestFriendPoints	Public
0x04002A25	StardewValley.Utility+<>c__DisplayClass69_0	topSpot	Public
0x04002A26	StardewValley.Utility+<>c__DisplayClass71_0	who	Public
0x04002A27	StardewValley.Utility+<>c__DisplayClass71_0	highestFriendPoints	Public
0x04002A28	StardewValley.Utility+<>c__DisplayClass71_0	topSpot	Public
0x04002A29	StardewValley.Utility+<>c__DisplayClass73_0	who	Public
0x04002A2A	StardewValley.Utility+<>c__DisplayClass73_0	minFriendshipPoints	Public
0x04002A2B	StardewValley.Utility+<>c__DisplayClass73_0	maxFriendshipPoints	Public
0x04002A2C	StardewValley.Utility+<>c__DisplayClass73_0	romanceOnly	Public
0x04002A2D	StardewValley.Utility+<>c__DisplayClass73_0	number	Public
0x04002A2E	StardewValley.Utility+<GetNpcsWithinDistance>d__235	<>1__state	Private
0x04002A2F	StardewValley.Utility+<GetNpcsWithinDistance>d__235	<>2__current	Private
0x04002A30	StardewValley.Utility+<GetNpcsWithinDistance>d__235	<>l__initialThreadId	Private
0x04002A31	StardewValley.Utility+<GetNpcsWithinDistance>d__235	location	Private
0x04002A32	StardewValley.Utility+<GetNpcsWithinDistance>d__235	<>3__location	Public
0x04002A33	StardewValley.Utility+<GetNpcsWithinDistance>d__235	centerTile	Private
0x04002A34	StardewValley.Utility+<GetNpcsWithinDistance>d__235	<>3__centerTile	Public
0x04002A35	StardewValley.Utility+<GetNpcsWithinDistance>d__235	tilesAway	Private
0x04002A36	StardewValley.Utility+<GetNpcsWithinDistance>d__235	<>3__tilesAway	Public
0x04002A37	StardewValley.Utility+<GetNpcsWithinDistance>d__235	<>7__wrap1	Private
0x04002A38	StardewValley.Utility+<GetPlayersWithinDistance>d__236	<>1__state	Private
0x04002A39	StardewValley.Utility+<GetPlayersWithinDistance>d__236	<>2__current	Private
0x04002A3A	StardewValley.Utility+<GetPlayersWithinDistance>d__236	<>l__initialThreadId	Private
0x04002A3B	StardewValley.Utility+<GetPlayersWithinDistance>d__236	location	Private
0x04002A3C	StardewValley.Utility+<GetPlayersWithinDistance>d__236	<>3__location	Public
0x04002A3D	StardewValley.Utility+<GetPlayersWithinDistance>d__236	centerTile	Private
0x04002A3E	StardewValley.Utility+<GetPlayersWithinDistance>d__236	<>3__centerTile	Public
0x04002A3F	StardewValley.Utility+<GetPlayersWithinDistance>d__236	tilesAway	Private
0x04002A40	StardewValley.Utility+<GetPlayersWithinDistance>d__236	<>3__tilesAway	Public
0x04002A41	StardewValley.Utility+<GetPlayersWithinDistance>d__236	<>7__wrap1	Private
0x04002A42	StardewValley.Utility+<GetPointsOnLine>d__104	<>1__state	Private
0x04002A43	StardewValley.Utility+<GetPointsOnLine>d__104	<>2__current	Private
0x04002A44	StardewValley.Utility+<GetPointsOnLine>d__104	<>l__initialThreadId	Private
0x04002A45	StardewValley.Utility+<GetPointsOnLine>d__104	y1	Private
0x04002A46	StardewValley.Utility+<GetPointsOnLine>d__104	<>3__y1	Public
0x04002A47	StardewValley.Utility+<GetPointsOnLine>d__104	y0	Private
0x04002A48	StardewValley.Utility+<GetPointsOnLine>d__104	<>3__y0	Public
0x04002A49	StardewValley.Utility+<GetPointsOnLine>d__104	x1	Private
0x04002A4A	StardewValley.Utility+<GetPointsOnLine>d__104	<>3__x1	Public
0x04002A4B	StardewValley.Utility+<GetPointsOnLine>d__104	x0	Private
0x04002A4C	StardewValley.Utility+<GetPointsOnLine>d__104	<>3__x0	Public
0x04002A4D	StardewValley.Utility+<GetPointsOnLine>d__104	ignoreSwap	Private
0x04002A4E	StardewValley.Utility+<GetPointsOnLine>d__104	<>3__ignoreSwap	Public
0x04002A4F	StardewValley.Utility+<GetPointsOnLine>d__104	<steep>5__2	Private
0x04002A50	StardewValley.Utility+<GetPointsOnLine>d__104	<dx>5__3	Private
0x04002A51	StardewValley.Utility+<GetPointsOnLine>d__104	<dy>5__4	Private
0x04002A52	StardewValley.Utility+<GetPointsOnLine>d__104	<error>5__5	Private
0x04002A53	StardewValley.Utility+<GetPointsOnLine>d__104	<ystep>5__6	Private
0x04002A54	StardewValley.Utility+<GetPointsOnLine>d__104	<y>5__7	Private
0x04002A55	StardewValley.Utility+<GetPointsOnLine>d__104	<x>5__8	Private
0x04002A56	StardewValley.Utility+<generateNewFarm>d__335	<>1__state	Private
0x04002A57	StardewValley.Utility+<generateNewFarm>d__335	<>2__current	Private
0x04002A58	StardewValley.Utility+<generateNewFarm>d__335	loadForNewGame	Public
0x04002A59	StardewValley.Util.BoundingBoxGroup+<>c__DisplayClass4_0	rect	Public
0x04002A5A	StardewValley.Util.EventTest+<>c__DisplayClass7_0	script	Public
0x04002A5B	StardewValley.Triggers.TriggerActionManager+<>c	<>9	Public, Static, InitOnly
0x04002A5C	StardewValley.Triggers.TriggerActionManager+<>c	<>9__14_0	Public, Static
0x04002A5D	StardewValley.Tools.Axe+<>c__DisplayClass6_0	tileRect	Public
0x04002A5E	StardewValley.Tools.Axe+<>c__DisplayClass6_0	<>4__this	Public
0x04002A5F	StardewValley.Tools.Axe+<>c__DisplayClass6_0	tile	Public
0x04002A60	StardewValley.Tools.FishingRod+<>c	<>9	Public, Static, InitOnly
0x04002A61	StardewValley.Tools.FishingRod+<>c	<>9__73_0	Public, Static
0x04002A62	StardewValley.Tools.FishingRod+<>c__DisplayClass104_0	fishId	Public
0x04002A63	StardewValley.Tools.FishingRod+<>c__DisplayClass104_0	fishSize	Public
0x04002A64	StardewValley.Tools.FishingRod+<>c__DisplayClass104_0	fishQuality	Public
0x04002A65	StardewValley.Tools.FishingRod+<>c__DisplayClass104_0	fishDifficulty	Public
0x04002A66	StardewValley.Tools.FishingRod+<>c__DisplayClass104_0	treasureCaught	Public
0x04002A67	StardewValley.Tools.FishingRod+<>c__DisplayClass104_0	wasPerfect	Public
0x04002A68	StardewValley.Tools.FishingRod+<>c__DisplayClass104_0	fromFishPond	Public
0x04002A69	StardewValley.Tools.FishingRod+<>c__DisplayClass104_0	setFlagOnCatch	Public
0x04002A6A	StardewValley.Tools.FishingRod+<>c__DisplayClass104_0	isBossFish	Public
0x04002A6B	StardewValley.Tools.FishingRod+<>c__DisplayClass104_0	numCaught	Public
0x04002A6C	StardewValley.Tools.FishingRod+<>c__DisplayClass105_0	<>4__this	Public
0x04002A6D	StardewValley.Tools.FishingRod+<>c__DisplayClass105_0	isBossFish	Public
0x04002A6E	StardewValley.Tools.FishingRod+<>c__DisplayClass117_0	time	Public
0x04002A6F	StardewValley.Tools.FishingRod+<>c__DisplayClass117_0	<>4__this	Public
0x04002A70	StardewValley.Tools.FishingRod+<>c__DisplayClass117_0	who	Public
0x04002A71	StardewValley.Tools.FishingRod+<>c__DisplayClass81_0	<>4__this	Public
0x04002A72	StardewValley.Tools.FishingRod+<>c__DisplayClass81_0	o	Public
0x04002A73	StardewValley.Tools.MeleeWeapon+<>c	<>9	Public, Static, InitOnly
0x04002A74	StardewValley.Tools.MeleeWeapon+<>c	<>9__73_0	Public, Static
0x04002A75	StardewValley.Tools.MeleeWeapon+<>c__DisplayClass92_0	areaOfEffect	Public
0x04002A76	StardewValley.Tools.MeleeWeapon+<>c__DisplayClass92_0	location	Public
0x04002A77	StardewValley.Tests.SyntaxAbstractor+<>c	<>9	Public, Static, InitOnly
0x04002A78	StardewValley.Tests.SyntaxAbstractor+<>c	<>9__30_0	Public, Static
0x04002A79	StardewValley.Tests.SyntaxAbstractor+<>c	<>9__30_1	Public, Static
0x04002A7A	StardewValley.Tests.SyntaxAbstractor+<>c	<>9__30_2	Public, Static
0x04002A7B	StardewValley.Tests.SyntaxAbstractor+<>c	<>9__30_3	Public, Static
0x04002A7C	StardewValley.Tests.SyntaxAbstractor+<>c	<>9__30_4	Public, Static
0x04002A7D	StardewValley.Tests.SyntaxAbstractor+<>c	<>9__30_5	Public, Static
0x04002A7E	StardewValley.Tests.SyntaxAbstractor+<>c	<>9__30_6	Public, Static
0x04002A7F	StardewValley.Tests.SyntaxAbstractor+<>c	<>9__30_7	Public, Static
0x04002A80	StardewValley.Tests.SyntaxAbstractor+<>c	<>9__30_8	Public, Static
0x04002A81	StardewValley.Tests.SyntaxAbstractor+<>c	<>9__30_9	Public, Static
0x04002A82	StardewValley.Tests.SyntaxAbstractor+<>c	<>9__30_10	Public, Static
0x04002A83	StardewValley.Tests.SyntaxAbstractor+<>c	<>9__30_11	Public, Static
0x04002A84	StardewValley.Tests.SyntaxAbstractor+<>c	<>9__30_12	Public, Static
0x04002A85	StardewValley.Tests.SyntaxAbstractor+<>c	<>9__30_13	Public, Static
0x04002A86	StardewValley.Tests.TranslationValidator+<>c__DisplayClass1_0`1	<>4__this	Public
0x04002A87	StardewValley.Tests.TranslationValidator+<>c__DisplayClass1_0`1	baseAssetName	Public
0x04002A88	StardewValley.Tests.TranslationValidator+<>c__DisplayClass2_0`1	getSyntax	Public
0x04002A89	StardewValley.Tests.TranslationValidator+<>c__DisplayClass2_1`1	key	Public
0x04002A8A	StardewValley.Tests.TranslationValidator+<>c__DisplayClass2_1`1	CS$<>8__locals1	Public
0x04002A8B	StardewValley.Tests.TranslationValidator+<Compare>d__2`1	<>1__state	Private
0x04002A8C	StardewValley.Tests.TranslationValidator+<Compare>d__2`1	<>2__current	Private
0x04002A8D	StardewValley.Tests.TranslationValidator+<Compare>d__2`1	<>l__initialThreadId	Private
0x04002A8E	StardewValley.Tests.TranslationValidator+<Compare>d__2`1	getSyntax	Private
0x04002A8F	StardewValley.Tests.TranslationValidator+<Compare>d__2`1	<>3__getSyntax	Public
0x04002A90	StardewValley.Tests.TranslationValidator+<Compare>d__2`1	baseData	Private
0x04002A91	StardewValley.Tests.TranslationValidator+<Compare>d__2`1	<>3__baseData	Public
0x04002A92	StardewValley.Tests.TranslationValidator+<Compare>d__2`1	<>8__1	Private
0x04002A93	StardewValley.Tests.TranslationValidator+<Compare>d__2`1	getText	Private
0x04002A94	StardewValley.Tests.TranslationValidator+<Compare>d__2`1	<>3__getText	Public
0x04002A95	StardewValley.Tests.TranslationValidator+<Compare>d__2`1	translatedData	Private
0x04002A96	StardewValley.Tests.TranslationValidator+<Compare>d__2`1	<>3__translatedData	Public
0x04002A97	StardewValley.Tests.TranslationValidator+<Compare>d__2`1	<>4__this	Public
0x04002A98	StardewValley.Tests.TranslationValidator+<Compare>d__2`1	<>7__wrap1	Private
0x04002A99	StardewValley.TerrainFeatures.Bush+<>c	<>9	Public, Static, InitOnly
0x04002A9A	StardewValley.TerrainFeatures.Bush+<>c__DisplayClass38_0	<>4__this	Public
0x04002A9B	StardewValley.TerrainFeatures.Bush+<>c__DisplayClass38_0	tileLocation	Public
0x04002A9C	StardewValley.TerrainFeatures.Bush+<>c__DisplayClass38_0	shakeOff	Public
0x04002A9D	StardewValley.TerrainFeatures.Flooring+NeighborLoc	Offset	Public, InitOnly
0x04002A9E	StardewValley.TerrainFeatures.Flooring+NeighborLoc	Direction	Public, InitOnly
0x04002A9F	StardewValley.TerrainFeatures.Flooring+NeighborLoc	InvDirection	Public, InitOnly
0x04002AA0	StardewValley.TerrainFeatures.Flooring+Neighbor	feature	Public, InitOnly
0x04002AA1	StardewValley.TerrainFeatures.Flooring+Neighbor	direction	Public, InitOnly
0x04002AA2	StardewValley.TerrainFeatures.Flooring+Neighbor	invDirection	Public, InitOnly
0x04002AA3	StardewValley.TerrainFeatures.FruitTree+<>c__DisplayClass66_0	<>4__this	Public
0x04002AA4	StardewValley.TerrainFeatures.FruitTree+<>c__DisplayClass66_0	drop	Public
0x04002AA5	StardewValley.TerrainFeatures.GiantCrop+<>c__DisplayClass15_0	<>4__this	Public
0x04002AA6	StardewValley.TerrainFeatures.GiantCrop+<>c__DisplayClass15_0	drop	Public
0x04002AA7	StardewValley.TerrainFeatures.HoeDirt+NeighborLoc	Offset	Public, InitOnly
0x04002AA8	StardewValley.TerrainFeatures.HoeDirt+NeighborLoc	Direction	Public, InitOnly
0x04002AA9	StardewValley.TerrainFeatures.HoeDirt+NeighborLoc	InvDirection	Public, InitOnly
0x04002AAA	StardewValley.TerrainFeatures.HoeDirt+Neighbor	feature	Public, InitOnly
0x04002AAB	StardewValley.TerrainFeatures.HoeDirt+Neighbor	direction	Public, InitOnly
0x04002AAC	StardewValley.TerrainFeatures.HoeDirt+Neighbor	invDirection	Public, InitOnly
0x04002AAD	StardewValley.TerrainFeatures.HoeDirt+<>c__DisplayClass69_0	rejected	Public
0x04002AAE	StardewValley.TerrainFeatures.Tree+<>c__DisplayClass74_0	<>4__this	Public
0x04002AAF	StardewValley.TerrainFeatures.Tree+<>c__DisplayClass74_0	fieldName	Public
0x04002AB0	StardewValley.TerrainFeatures.Tree+<>c__DisplayClass74_0	drop	Public
0x04002AB1	StardewValley.TerrainFeatures.Tree+<>c__DisplayClass94_0	previousItemId	Public
0x04002AB2	StardewValley.TerrainFeatures.Tree+<>c__DisplayClass94_0	<>9__0	Public
0x04002AB3	StardewValley.SpecialOrders.SpecialOrder+<>c	<>9	Public, Static, InitOnly
0x04002AB4	StardewValley.SpecialOrders.SpecialOrder+<>c	<>9__55_0	Public, Static
0x04002AB5	StardewValley.SpecialOrders.SpecialOrder+<>c	<>9__73_0	Public, Static
0x04002AB6	StardewValley.SpecialOrders.SpecialOrder+<>c__DisplayClass54_0	orderType	Public
0x04002AB7	StardewValley.SpecialOrders.Objectives.GiftObjective+LikeLevels	value__	Public, SpecialName, RTSpecialName
0x04002AB8	StardewValley.SpecialOrders.Objectives.GiftObjective+LikeLevels	None	Public, Static, Literal, HasDefault
0x04002AB9	StardewValley.SpecialOrders.Objectives.GiftObjective+LikeLevels	Hated	Public, Static, Literal, HasDefault
0x04002ABA	StardewValley.SpecialOrders.Objectives.GiftObjective+LikeLevels	Disliked	Public, Static, Literal, HasDefault
0x04002ABB	StardewValley.SpecialOrders.Objectives.GiftObjective+LikeLevels	Neutral	Public, Static, Literal, HasDefault
0x04002ABC	StardewValley.SpecialOrders.Objectives.GiftObjective+LikeLevels	Liked	Public, Static, Literal, HasDefault
0x04002ABD	StardewValley.SpecialOrders.Objectives.GiftObjective+LikeLevels	Loved	Public, Static, Literal, HasDefault
0x04002ABE	StardewValley.SDKs.Steam.SteamNetClient+<>c__DisplayClass28_0	message	Public
0x04002ABF	StardewValley.SDKs.Steam.SteamNetClient+<>c__DisplayClass28_0	<>4__this	Public
0x04002AC0	StardewValley.SDKs.Steam.SteamNetClient+<>c__DisplayClass29_0	<>4__this	Public
0x04002AC1	StardewValley.SDKs.Steam.SteamNetClient+<>c__DisplayClass29_0	message	Public
0x04002AC2	StardewValley.SDKs.Steam.SteamNetServer+<>c__DisplayClass30_0	<>4__this	Public
0x04002AC3	StardewValley.SDKs.Steam.SteamNetServer+<>c__DisplayClass30_0	evt	Public
0x04002AC4	StardewValley.SDKs.Steam.SteamNetServer+<>c__DisplayClass39_0	<>4__this	Public
0x04002AC5	StardewValley.SDKs.Steam.SteamNetServer+<>c__DisplayClass39_0	connectionData	Public
0x04002AC6	StardewValley.SDKs.Steam.SteamNetServer+<>c__DisplayClass39_0	farmerId	Public
0x04002AC7	StardewValley.SDKs.Steam.SteamNetServer+<>c__DisplayClass40_0	messageConnection	Public
0x04002AC8	StardewValley.SDKs.Steam.SteamNetServer+<>c__DisplayClass40_0	isRecentlyJoined	Public
0x04002AC9	StardewValley.SDKs.Steam.SteamNetServer+<>c__DisplayClass40_0	message	Public
0x04002ACA	StardewValley.SDKs.Steam.SteamNetServer+<>c__DisplayClass40_0	connectionData	Public
0x04002ACB	StardewValley.SDKs.Steam.SteamNetServer+<>c__DisplayClass40_0	<>4__this	Public
0x04002ACC	StardewValley.SDKs.Steam.SteamNetServer+<>c__DisplayClass41_0	messageConnection	Public
0x04002ACD	StardewValley.SDKs.Steam.SteamNetServer+<>c__DisplayClass41_0	message	Public
0x04002ACE	StardewValley.SDKs.Steam.SteamNetServer+<>c__DisplayClass41_0	<>4__this	Public
0x04002ACF	StardewValley.SDKs.GogGalaxy.GalaxyNetClient+<>c__DisplayClass16_0	<>4__this	Public
0x04002AD0	StardewValley.SDKs.GogGalaxy.GalaxyNetClient+<>c__DisplayClass16_0	message	Public
0x04002AD1	StardewValley.SDKs.GogGalaxy.GalaxyNetClient+<>c__DisplayClass20_0	<>4__this	Public
0x04002AD2	StardewValley.SDKs.GogGalaxy.GalaxyNetClient+<>c__DisplayClass20_0	message	Public
0x04002AD3	StardewValley.SDKs.GogGalaxy.GalaxyNetServer+<>c__DisplayClass18_0	<>4__this	Public
0x04002AD4	StardewValley.SDKs.GogGalaxy.GalaxyNetServer+<>c__DisplayClass18_0	userID	Public
0x04002AD5	StardewValley.SDKs.GogGalaxy.GalaxyNetServer+<>c__DisplayClass24_0	<>4__this	Public
0x04002AD6	StardewValley.SDKs.GogGalaxy.GalaxyNetServer+<>c__DisplayClass24_0	peer	Public
0x04002AD7	StardewValley.SDKs.GogGalaxy.GalaxyNetServer+<>c__DisplayClass24_1	message	Public
0x04002AD8	StardewValley.SDKs.GogGalaxy.GalaxyNetServer+<>c__DisplayClass24_1	CS$<>8__locals1	Public
0x04002AD9	StardewValley.SDKs.GogGalaxy.GalaxyNetServer+<>c__DisplayClass24_2	capturedPeer	Public
0x04002ADA	StardewValley.SDKs.GogGalaxy.GalaxyNetServer+<>c__DisplayClass24_2	farmer	Public
0x04002ADB	StardewValley.SDKs.GogGalaxy.GalaxyNetServer+<>c__DisplayClass24_2	CS$<>8__locals2	Public
0x04002ADC	StardewValley.SDKs.GogGalaxy.GalaxySocket+<>c	<>9	Public, Static, InitOnly
0x04002ADD	StardewValley.SDKs.GogGalaxy.GalaxySocket+<>c	<>9__64_0	Public, Static
0x04002ADE	StardewValley.SDKs.GogGalaxy.GalaxySocket+<LobbyMembers>d__59	<>1__state	Private
0x04002ADF	StardewValley.SDKs.GogGalaxy.GalaxySocket+<LobbyMembers>d__59	<>2__current	Private
0x04002AE0	StardewValley.SDKs.GogGalaxy.GalaxySocket+<LobbyMembers>d__59	<>l__initialThreadId	Private
0x04002AE1	StardewValley.SDKs.GogGalaxy.GalaxySocket+<LobbyMembers>d__59	<>4__this	Public
0x04002AE2	StardewValley.SDKs.GogGalaxy.GalaxySocket+<LobbyMembers>d__59	<lobby_members_count>5__2	Private
0x04002AE3	StardewValley.SDKs.GogGalaxy.GalaxySocket+<LobbyMembers>d__59	<i>5__3	Private
0x04002AE4	StardewValley.SaveMigrations.SaveMigrator+<>c	<>9	Public, Static, InitOnly
0x04002AE5	StardewValley.SaveMigrations.SaveMigrator+<>c	<>9__3_0	Public, Static
0x04002AE6	StardewValley.SaveMigrations.SaveMigrator+<>c	<>9__3_1	Public, Static
0x04002AE7	StardewValley.SaveMigrations.SaveMigrator_1_3+<>c	<>9	Public, Static, InitOnly
0x04002AE8	StardewValley.SaveMigrations.SaveMigrator_1_3+<>c	<>9__4_0	Public, Static
0x04002AE9	StardewValley.SaveMigrations.SaveMigrator_1_3+<>c__DisplayClass7_0	stablesMissingHorses	Public
0x04002AEA	StardewValley.SaveMigrations.SaveMigrator_1_4+<>c	<>9	Public, Static, InitOnly
0x04002AEB	StardewValley.SaveMigrations.SaveMigrator_1_4+<>c	<>9__3_0	Public, Static
0x04002AEC	StardewValley.SaveMigrations.SaveMigrator_1_4+<>c	<>9__3_1	Public, Static
0x04002AED	StardewValley.SaveMigrations.SaveMigrator_1_4+<>c	<>9__3_2	Public, Static
0x04002AEE	StardewValley.SaveMigrations.SaveMigrator_1_4+<>c	<>9__3_3	Public, Static
0x04002AEF	StardewValley.SaveMigrations.SaveMigrator_1_4+<>c	<>9__3_4	Public, Static
0x04002AF0	StardewValley.SaveMigrations.SaveMigrator_1_4+<>c	<>9__3_5	Public, Static
0x04002AF1	StardewValley.SaveMigrations.SaveMigrator_1_4+<>c	<>9__3_6	Public, Static
0x04002AF2	StardewValley.SaveMigrations.SaveMigrator_1_4+<>c	<>9__4_0	Public, Static
0x04002AF3	StardewValley.SaveMigrations.SaveMigrator_1_4+<>c__DisplayClass3_0	preserveItemIndices	Public
0x04002AF4	StardewValley.SaveMigrations.SaveMigrator_1_4+<>c__DisplayClass3_0	suffixes	Public
0x04002AF5	StardewValley.SaveMigrations.SaveMigrator_1_4+<>c__DisplayClass3_0	suffixPreserveTypes	Public
0x04002AF6	StardewValley.SaveMigrations.SaveMigrator_1_4+<>c__DisplayClass3_0	prefixes	Public
0x04002AF7	StardewValley.SaveMigrations.SaveMigrator_1_4+<>c__DisplayClass3_0	prefixPreserveTypes	Public
0x04002AF8	StardewValley.SaveMigrations.SaveMigrator_1_5+<>c	<>9	Public, Static, InitOnly
0x04002AF9	StardewValley.SaveMigrations.SaveMigrator_1_5+<>c	<>9__3_0	Public, Static
0x04002AFA	StardewValley.SaveMigrations.SaveMigrator_1_5+<>c	<>9__3_1	Public, Static
0x04002AFB	StardewValley.SaveMigrations.SaveMigrator_1_5+<>c	<>9__3_2	Public, Static
0x04002AFC	StardewValley.SaveMigrations.SaveMigrator_1_5+<>c	<>9__3_3	Public, Static
0x04002AFD	StardewValley.SaveMigrations.SaveMigrator_1_5+<>c	<>9__3_4	Public, Static
0x04002AFE	StardewValley.SaveMigrations.SaveMigrator_1_5+<>c	<>9__3_5	Public, Static
0x04002AFF	StardewValley.SaveMigrations.SaveMigrator_1_5+<>c	<>9__4_0	Public, Static
0x04002B00	StardewValley.SaveMigrations.SaveMigrator_1_6+LegacyDescriptionElement	xmlKey	Public
0x04002B01	StardewValley.SaveMigrations.SaveMigrator_1_6+LegacyDescriptionElement	param	Public
0x04002B02	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9	Public, Static, InitOnly
0x04002B03	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_0	Public, Static
0x04002B04	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_20	Public, Static
0x04002B05	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_1	Public, Static
0x04002B06	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_2	Public, Static
0x04002B07	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_3	Public, Static
